"myPickSelected","hasVisualization","table","symmetry","polish","lxwRatio","fluorescence","depth","cut","culet","color","clarity","shapeName","shapeCode","id","skus","shipsInDaysSet","shipsInDays","pricePerCarat","price","dateSet","date","carat","detailsPageUrl","detailsUrl","_id"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06932748","./diamond-details/LD06932748","0.50","Nov 7","Nov 8","$1,279","$2,558","Call","Call","LD06932748","LD06932748","RD","Round","SI1","D","None","Ideal","62.6","None","1.01","Excellent","Very Good","58.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09320435","./diamond-details/LD09320435","0.50","Nov 7","Nov 8","$1,283","$2,566","Call","Call","LD09320435","LD09320435","RD","Round","SI1","G","None","Ideal","62.5","None","1.01","Very Good","Excellent","57.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08807957","./diamond-details/LD08807957","0.50","Nov 8","Nov 9","$1,284","$2,568","Call","Call","LD08807957","LD08807957","RD","Round","SI1","G","None","Ideal","62.6","None","1.01","Excellent","Excellent","58.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09392563","./diamond-details/LD09392563","0.50","Nov 7","Nov 8","$1,284","$2,568","Call","Call","LD09392563","LD09392563","RD","Round","SI1","G","None","Ideal","62.0","None","1.00","Excellent","Excellent","59.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09449259","./diamond-details/LD09449259","0.50","Nov 8","Nov 9","$1,284","$2,568","Call","Call","LD09449259","LD09449259","RD","Round","SI1","H","None","Ideal","61.4","None","1.01","Excellent","Excellent","58.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08922381","./diamond-details/LD08922381","0.50","Nov 7","Nov 8","$1,285","$2,570","Call","Call","LD08922381","LD08922381","RD","Round","SI1","G","None","Ideal","60.0","None","1.01","Excellent","Excellent","59.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08155591","./diamond-details/LD08155591","0.50","Nov 1","Nov 2","$1,286","$2,572","Call","Call","LD08155591","LD08155591","RD","Round","SI1","F","None","Ideal","62.8","None","1.01","Excellent","Excellent","56.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09496040","./diamond-details/LD09496040","0.50","Nov 7","Nov 8","$1,286","$2,572","Call","Call","LD09496040","LD09496040","RD","Round","SI1","G","None","Ideal","62.3","None","1.01","Excellent","Excellent","57.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09452009","./diamond-details/LD09452009","0.50","Nov 7","Nov 8","$1,287","$2,574","Call","Call","LD09452009","LD09452009","RD","Round","SI1","H","None","Ideal","62.0","None","1.00","Excellent","Excellent","60.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09524954","./diamond-details/LD09524954","0.50","Nov 3","Nov 6","$1,287","$2,574","Call","Call","LD09524954","LD09524954","RD","Round","SI1","G","None","Ideal","62.8","None","1.01","Excellent","Very Good","58.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09524956","./diamond-details/LD09524956","0.50","Nov 3","Nov 6","$1,287","$2,574","Call","Call","LD09524956","LD09524956","RD","Round","SI1","G","None","Ideal","60.2","None","1.00","Excellent","Very Good","60.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09503720","./diamond-details/LD09503720","0.50","Nov 7","Nov 8","$1,289","$2,578","Call","Call","LD09503720","LD09503720","RD","Round","SI1","H","None","Ideal","62.4","None","1.01","Excellent","Very Good","56.0","false","false"
